Slide_number,Olig2_density_mm2,Region,SampleID,Layer,Age_group,Age,,
103,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
103,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
103,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
103,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
103,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,1479,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,1479,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,1479,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,1972,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
135,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,1479,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,1479,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Superficial,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,1479,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Middle,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,0,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,986,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
199,493,FG,A15-16_A-LH-M,Deep,a_neonate,1,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Superficial,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Middle,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,443.2,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
78,0,FG,A20-21_LH-A1-M,Deep,b_infant,6,,
